USER_ID,PRODUCT_ID,GENDER,AGE,OCCUPATION,CITY_CATEGORY,STAY_IN_CURRENT_CITY_YEARS,MARITAL_STATUS,PURCHASE
1004252,P00012842,F,36-45,3,B,3,0,8528
1004256,P00348742,F,0-17,2,C,1,0,12576
1004266,P00279442,M,55+,13,C,1,1,16581
1004626,P00255842,M,26-35,14,B,4+,0,16531
1004626,P00300042,M,26-35,14,B,4+,0,20623
1004994,P00263542,M,46-50,17,B,4+,0,12557
1005364,P00279442,F,26-35,3,A,3,0,20867
1005364,P00263542,F,26-35,3,A,3,0,20594
1005364,P00259942,F,26-35,3,A,3,0,12542
1004296,P00300042,M,55+,6,C,2,1,12718
1004306,P00124642,M,46-50,7,C,1,1,16564
1004632,P00327342,M,26-35,0,C,0,0,16805
1005378,P00018542,M,36-45,18,A,1,0,12670
1005394,P00255842,M,18-25,0,A,2,0,20233
1005402,P00255842,F,26-35,0,C,4+,1,20245
1004310,P00325242,M,26-35,4,C,2,1,12587
1004312,P00263542,M,26-35,18,A,0,1,12235
1004322,P00298542,F,51-55,6,B,1,0,20324
1004322,P00344542,F,51-55,6,B,1,0,16683
1004322,P00259942,F,51-55,6,B,1,0,12495
1004014,P00255842,M,26-35,0,C,2,1,20641
1004016,P00246842,M,51-55,0,B,1,0,5599
1003026,P00200542,F,18-25,4,B,1,0,20773
1003380,P00255842,M,51-55,0,B,2,1,12174
1003696,P00115842,M,36-45,7,C,3,0,12335
1003704,P00255842,F,36-45,0,C,4+,1,16557
1003704,P00298542,F,36-45,0,C,4+,1,20783
1004022,P00288742,M,36-45,14,B,1,1,12530
1003032,P00288642,M,26-35,0,A,1,1,20486
1003032,P00163042,M,26-35,0,A,1,1,16749
1003724,P00199642,M,36-45,6,B,4+,0,12801
1003046,P00255842,M,0-17,4,C,0,0,20278
1003054,P00255842,M,18-25,4,B,1,1,12787
1003054,P00018542,M,18-25,4,B,1,1,20726
1003058,P00255842,M,18-25,12,C,0,0,12511
1003060,P00332442,F,36-45,1,C,3,1,16624
1003732,P00174842,M,26-35,17,B,0,1,8058
1003744,P00124642,M,26-35,0,C,1,0,16348
1004088,P00203142,M,26-35,3,B,4+,1,12431
1004094,P00255842,M,26-35,17,C,3,0,20551
1003080,P00036442,M,26-35,20,A,4+,1,16389
1003426,P00331842,M,26-35,20,B,1,0,20254
1003426,P00288642,M,26-35,20,B,1,0,20755
1003450,P00124642,M,26-35,5,B,3,0,20219
1003762,P00331842,M,51-55,6,B,0,1,12643
1003768,P00263542,M,26-35,4,B,2,0,16764
1003094,P00250342,M,36-45,0,A,1,0,16437
1003094,P00298442,M,36-45,0,A,1,0,16395
1003100,P00255842,F,26-35,6,B,3,0,16372
1003108,P00036442,M,51-55,6,B,1,1,16561
1003120,P00255842,M,18-25,4,B,3,1,20757
1003792,P00246942,M,26-35,6,A,1,0,13040
1003796,P00261542,M,46-50,14,C,4+,1,16652
1004064,P00327342,M,46-50,0,A,1,1,8424
1004064,P00124642,M,46-50,0,A,1,1,16170
1003812,P00255842,M,36-45,17,B,0,0,20257
1003150,P00298442,F,26-35,3,C,4+,1,20939
1003180,P00046942,M,26-35,14,B,1,0,12635
1003828,P00017842,M,26-35,20,B,1,0,16299
1002814,P00115842,M,36-45,7,B,1,0,12662
1002820,P00348742,F,36-45,0,A,2,0,16211
1003196,P00325242,F,18-25,4,C,4+,0,16458
1003512,P00012842,M,18-25,17,A,2,0,4490
1003514,P00312842,M,18-25,12,C,1,0,12173
1003524,P00250342,F,26-35,0,C,4+,0,16413
1003836,P00302642,F,51-55,8,B,1,0,8553
1003838,P00284242,F,26-35,14,B,2,1,16521
1002826,P00115842,M,36-45,12,A,4+,1,16655
1002852,P00359142,M,26-35,12,C,1,0,8585
1002854,P00250342,F,18-25,4,B,1,0,12198
1003202,P00124642,F,18-25,4,A,1,0,12360
1003206,P00263442,M,18-25,20,C,2,0,16196
1003842,P00331842,F,36-45,16,B,4+,0,16290
1002860,P00312842,M,36-45,17,A,2,0,16567
1002860,P00298542,M,36-45,17,A,2,0,16294
1003224,P00207442,F,26-35,14,A,3,1,12144
1003224,P00263442,F,26-35,14,A,3,1,12545
1003230,P00312842,M,36-45,16,A,0,0,12539
1003878,P00331842,M,36-45,16,B,4+,0,16132
1003878,P00124642,M,36-45,16,B,4+,0,16625
1003886,P00288642,M,36-45,7,A,4+,1,12523
1002896,P00263442,M,18-25,14,B,0,0,20774
1003252,P00298442,M,51-55,0,C,2,1,12479
1003562,P00355642,F,26-35,6,B,4+,0,16296
1003894,P00312842,M,36-45,16,A,2,1,16179
1003900,P00263542,F,26-35,14,B,2,1,20302
1003914,P00327342,M,36-45,4,C,3,0,12751
1003272,P00246942,M,36-45,0,B,1,0,10308
1003272,P00344542,M,36-45,0,B,1,0,12479
1003292,P00090542,F,51-55,6,B,3,0,20900
1003590,P00203042,F,18-25,15,A,1,0,12362
1003594,P00255842,M,0-17,0,B,0,0,20942
1003598,P00047742,M,55+,1,A,2,0,4802
1003602,P00254942,M,26-35,12,C,3,0,16671
1003924,P00261542,M,51-55,12,C,1,1,16324
1003292,P00200142,F,51-55,6,B,3,0,8091
1003292,P00300942,F,51-55,6,B,3,0,20236
1003292,P00360542,F,51-55,6,B,3,0,16787
1003610,P00204142,M,18-25,6,B,4+,0,4203
1003618,P00348742,M,55+,17,A,4+,1,12815
1003618,P00327342,M,55+,17,A,4+,1,12339
1003618,P00298542,M,55+,17,A,4+,1,12837
1003618,P00036442,M,55+,17,A,4+,1,16425
1003618,P00344542,M,55+,17,A,4+,1,12501
1003618,P00250342,M,55+,17,A,4+,1,12342
1002962,P00202942,M,36-45,3,A,2,0,12710
1003312,P00325242,F,18-25,4,A,3,0,12478
1003624,P00279442,M,26-35,12,B,0,1,12575
1003624,P00284242,M,26-35,12,B,0,1,16607
1003626,P00279442,M,26-35,17,B,3,0,12444
1003626,P00263542,M,26-35,17,B,3,0,12727
1003974,P00231242,M,36-45,0,C,1,1,12190
1002962,P00036442,M,36-45,3,A,2,0,12879
1002962,P00124642,M,36-45,3,A,2,0,12628
1002962,P00259942,M,36-45,3,A,2,0,12837
1002968,P00002342,F,18-25,0,A,2,0,12487
1002986,P00255842,M,26-35,4,A,2,1,16163
1003336,P00012842,M,36-45,17,B,2,1,8302
1002166,P00355642,M,0-17,10,C,1,0,16326
1001524,P00200342,M,18-25,4,B,1,0,16346
1001880,P00124642,M,36-45,0,B,3,1,12310
1002172,P00255842,M,18-25,20,B,2,0,16714
1001576,P00288642,F,46-50,9,B,3,1,8230
1001884,P00090542,M,46-50,20,B,1,1,20332
1001884,P00255842,M,46-50,20,B,1,1,16869
1001896,P00174842,M,55+,13,C,4+,1,10394
1001262,P00355642,M,26-35,4,A,0,1,8108
1001902,P00058742,M,26-35,19,C,1,0,16647
1001910,P00361242,M,0-17,10,C,0,0,16215
1001274,P00174842,M,46-50,7,B,4+,1,10640
1001284,P00250342,M,46-50,16,A,1,1,16156
1001284,P00288642,M,46-50,16,A,1,1,20963
1002304,P00207442,M,46-50,12,B,2,1,12102
1001298,P00255842,M,36-45,6,B,4+,0,20607
1001632,P00090542,M,26-35,16,B,1,0,12649
1001942,P00115842,M,36-45,5,B,1,1,12388
1002240,P00124642,M,46-50,12,C,0,1,20760
1001640,P00250342,M,36-45,17,C,1,0,8146
1001644,P00255842,M,18-25,12,A,2,0,20398
1001968,P00002342,M,26-35,11,B,2,0,8247
1001968,P00288642,M,26-35,11,B,2,0,16817
1002288,P00174842,M,0-17,10,B,2,0,10709
1001338,P00250342,M,26-35,0,A,3,1,16891
1001658,P00285042,F,36-45,6,B,2,0,16452
1001666,P00002342,M,26-35,14,B,3,0,16808
1001676,P00028342,M,18-25,4,B,4+,0,8549
1001972,P00331842,M,46-50,17,C,0,1,16830
1001974,P00312842,M,36-45,17,B,1,0,16210
1001978,P00255842,M,0-17,10,C,4+,0,20714
1001980,P00031142,M,36-45,7,A,1,0,16578
1002334,P00124642,F,55+,7,B,1,1,16336
1001354,P00263442,F,26-35,2,B,3,0,20754
1001354,P00359142,F,26-35,2,B,3,0,8692
1001680,P00284942,M,26-35,20,A,3,1,16199
1001680,P00012842,M,26-35,20,A,3,1,16433
1001988,P00203142,F,26-35,1,B,2,0,16280
1001992,P00355642,M,18-25,4,C,3,0,8514
1002000,P00250342,M,18-25,4,C,1,0,16309
1001072,P00298542,F,36-45,7,C,2,0,16620
1001080,P00115842,M,55+,7,C,1,1,16479
1001086,P00250342,M,18-25,4,A,2,0,16419
1001378,P00090542,F,46-50,7,C,3,1,16340
1002018,P00203842,M,36-45,16,B,1,0,16545
1002018,P00203142,M,36-45,16,B,1,0,16598
1002018,P00086942,M,36-45,16,B,1,0,20610
1001420,P00302642,M,18-25,4,C,3,0,8581
1001716,P00355642,M,26-35,0,B,0,0,16807
1002058,P00265042,F,55+,1,B,1,0,16669
1002060,P00255842,M,0-17,1,C,3,0,20665
1001128,P00327342,M,26-35,1,A,2,0,12137
1001130,P00255842,M,18-25,7,C,1,0,12465
1001130,P00203142,M,18-25,7,C,1,0,16585
1001754,P00370142,M,18-25,19,C,3,0,8394
1001758,P00263542,F,26-35,0,B,1,0,12724
1002064,P00298542,M,36-45,1,C,1,0,12493
1001146,P00115842,F,18-25,16,B,2,1,16534
1001146,P00348742,F,18-25,16,B,2,1,12602
1001146,P00288742,F,18-25,16,B,2,1,8580
1001150,P00115842,F,26-35,20,A,1,0,16562
1001150,P00312842,F,26-35,20,A,1,0,4316
1001470,P00370142,M,18-25,4,A,1,1,8271
1001776,P00325242,M,26-35,0,B,4+,1,12356
1001778,P00002342,M,18-25,4,B,1,0,8123
1001778,P00302642,M,18-25,4,B,1,0,16638
1001780,P00259942,M,36-45,1,B,0,0,12296
1002086,P00246842,M,36-45,14,C,3,0,7962
1002098,P00124642,M,36-45,20,A,0,1,16912
1001486,P00265042,M,26-35,16,C,4+,1,12549
1001806,P00265042,M,18-25,4,B,1,0,12328
1002116,P00163042,M,18-25,4,B,4+,1,16481
1001182,P00250342,M,0-17,10,B,3,0,8530
1001186,P00202942,M,18-25,19,A,1,1,20365
1001502,P00255842,M,18-25,4,C,3,0,20589
1001834,P00300042,M,36-45,5,C,4+,0,16426
1001836,P00298442,M,26-35,0,A,4+,0,12389
1001202,P00259942,M,36-45,12,B,0,0,16544
1000516,P00246942,F,55+,14,C,2,0,10521
1000518,P00280342,F,36-45,12,C,4+,0,20625
1000904,P00284942,M,36-45,20,B,4+,0,12699
1005780,P00302642,M,18-25,17,B,1,0,16881
1000136,P00203142,M,18-25,2,B,3,0,12617
1000136,P00199642,M,18-25,2,B,3,0,20370
1000546,P00115842,F,26-35,0,B,0,0,4796
1005790,P00255842,F,36-45,0,B,2,1,20614
1005800,P00300042,M,36-45,18,C,2,0,12468
1000156,P00246942,F,46-50,7,C,4+,1,13032
1000160,P00355642,M,36-45,7,C,3,0,12474
1000940,P00263542,M,0-17,10,C,4+,0,12535
1000958,P00086942,M,36-45,2,C,3,0,12174
1005812,P00202342,F,26-35,7,A,1,1,12794
1000166,P00259942,M,18-25,4,B,1,1,12886
1000970,P00163042,M,26-35,0,B,4+,1,12141
1000984,P00288642,M,51-55,16,A,2,1,12488
1000984,P00285242,M,51-55,16,A,2,1,10304
1000190,P00288642,M,26-35,17,A,1,0,16478
1000192,P00302642,M,18-25,1,B,2,0,8368
1000196,P00200342,F,36-45,9,C,4+,0,12171
1000604,P00255842,M,46-50,17,C,2,1,16199
1000622,P00090542,M,26-35,0,B,1,1,12333
1000624,P00124642,M,26-35,1,B,3,0,16214
1000624,P00072342,M,26-35,1,B,3,0,10505
1000988,P00255842,M,51-55,11,B,4+,0,20357
1005872,P00279442,M,26-35,17,C,1,1,12349
1005874,P00203142,M,26-35,4,B,1,0,20550
1005878,P00200342,F,26-35,0,A,4+,1,20925
1005878,P00250342,F,26-35,0,A,4+,1,16872
1000208,P00124642,M,36-45,17,C,1,1,12328
1000642,P00255842,F,36-45,1,C,1,0,20737
1000646,P00285242,M,36-45,7,C,2,0,10399
1005880,P00359142,M,26-35,1,A,1,1,12518
1005888,P00255842,M,26-35,20,B,1,0,20542
1005890,P00285242,M,36-45,20,C,3,0,13213
1000248,P00265042,M,18-25,17,B,1,1,20188
1000670,P00115842,M,26-35,12,B,3,1,16204
1000674,P00255842,M,26-35,17,C,4+,0,20893
1000676,P00288642,M,18-25,16,B,1,1,12653
1000678,P00225442,M,26-35,0,A,0,1,16873
1005906,P00255842,F,18-25,4,C,1,1,20732
1005916,P00199842,M,51-55,20,B,1,1,12518
1000270,P00263542,M,51-55,14,B,2,1,16415
1000710,P00010142,M,26-35,20,A,4+,0,12273
1000714,P00255842,M,18-25,4,B,2,0,20174
1000720,P00250342,M,18-25,0,B,0,0,12746
1000720,P00255842,M,18-25,0,B,0,0,20483
1005964,P00263542,M,18-25,5,B,1,0,12613
1005964,P00036442,M,18-25,5,B,1,0,16208
1005964,P00124642,M,18-25,5,B,1,0,16524
1005978,P00298542,M,36-45,1,B,2,0,8211
1000314,P00255842,F,55+,9,C,1,0,8316
1000330,P00355642,M,55+,7,C,2,0,16726
1000752,P00250342,F,26-35,3,A,3,0,8448
1005636,P00031142,M,26-35,7,A,0,1,16505
1006002,P00072342,M,51-55,0,C,1,1,5260
1006024,P00327342,M,26-35,12,A,0,1,20566
1000352,P00250342,M,18-25,4,A,0,0,12538
1000366,P00339442,M,51-55,15,B,1,1,16510
1000366,P00246942,M,51-55,15,B,1,1,10660
1000792,P00279442,M,26-35,17,B,2,0,8408
1005654,P00331842,M,26-35,4,A,3,1,16208
1005664,P00312842,M,18-25,4,C,4+,0,20210
1005664,P00255842,M,18-25,4,C,4+,0,20680
1000368,P00115842,M,26-35,0,C,1,0,20874
1000398,P00115842,M,26-35,17,B,3,1,20426
1000398,P00331842,M,26-35,17,B,3,1,16825
1000822,P00255842,F,26-35,1,B,0,1,20214
1000028,P00288642,F,26-35,1,C,2,1,8638
1000410,P00259942,F,26-35,1,B,4+,0,16610
1000412,P00115842,M,36-45,15,A,1,1,20647
1000424,P00331842,M,26-35,17,A,3,0,20656
1005716,P00255842,M,0-17,10,C,4+,0,16699
1000424,P00012842,M,26-35,17,A,3,0,16181
1000438,P00355642,M,18-25,11,A,3,0,16781
1000850,P00263442,M,36-45,0,A,3,1,12205
1000070,P00255842,M,18-25,4,A,2,0,20832
1000076,P00255842,M,36-45,7,B,2,1,20961
1000876,P00255842,M,26-35,4,B,1,0,20912
1000116,P00265042,M,26-35,17,C,2,1,8712
1000124,P00124642,M,55+,7,C,1,1,16181
1004312,P00279442,M,26-35,18,A,0,1,12331
1004312,P00298542,M,26-35,18,A,0,1,16187
1004318,P00231242,M,26-35,5,B,3,0,16856
1004016,P00246942,M,51-55,0,B,1,0,10580
1004016,P00200342,M,51-55,0,B,1,0,16469
1004016,P00302642,M,51-55,0,B,1,0,16250
1004018,P00152542,F,46-50,20,C,2,1,16681
1004332,P00301542,F,26-35,3,C,4+,1,12623
1004342,P00255842,M,26-35,0,C,2,1,20525
1004344,P00344542,M,26-35,1,A,4+,0,12790
1004344,P00200142,M,26-35,1,A,4+,0,16266
1004678,P00255842,M,36-45,2,A,1,0,20661
1004682,P00090542,M,26-35,7,B,3,1,16769
1004682,P00203142,M,26-35,7,B,3,1,16524
1005074,P00263442,M,0-17,0,B,2,0,4402
1005074,P00355642,M,0-17,0,B,2,0,16198
1004028,P00250342,M,26-35,4,A,2,0,20253
1004354,P00313942,M,36-45,14,B,2,0,13066
1004682,P00309342,M,26-35,7,B,3,1,16259
1004682,P00149842,M,26-35,7,B,3,1,16501
1005082,P00203142,M,36-45,1,C,4+,0,12421
1004042,P00255842,M,36-45,15,B,3,1,16656
1004048,P00259942,F,36-45,1,B,1,0,20255
1004378,P00064142,M,18-25,17,B,4+,0,12887
1004386,P00288642,M,26-35,5,B,1,0,12188
1004728,P00031142,M,26-35,19,B,3,0,12677
1004732,P00284242,M,26-35,14,B,2,1,12528
1005156,P00036442,M,18-25,14,A,1,1,16594
1004062,P00149842,M,26-35,7,C,1,0,16726
1004070,P00255842,M,26-35,15,C,2,0,8860
1004072,P00115842,M,51-55,6,B,4+,0,16786
1004078,P00298442,M,26-35,15,C,0,0,20350
1004388,P00255842,M,46-50,3,B,2,1,20847
1004406,P00263542,M,26-35,16,B,2,1,16560
1004742,P00207442,M,26-35,3,A,2,0,12894
1005100,P00255842,M,51-55,6,B,1,1,20767
1005104,P00284242,M,36-45,20,C,1,0,12886
1004088,P00231242,M,26-35,3,B,4+,1,4085
1004422,P00288642,M,26-35,5,A,1,1,12831
1004780,P00298442,M,26-35,12,A,3,0,8792
1004782,P00090542,M,46-50,1,C,2,1,20738
1004786,P00288642,M,46-50,6,B,1,1,16163
1004786,P00261542,M,46-50,6,B,1,1,20371
1004090,P00115842,M,55+,6,C,1,1,12760
1004436,P00250342,M,26-35,12,C,1,0,12511
1004438,P00313942,M,51-55,0,C,2,0,8047
1004802,P00302642,M,55+,1,B,3,1,12197
1004116,P00300042,M,36-45,7,A,2,0,20243
1004116,P00288742,M,36-45,7,A,2,0,16480
1004480,P00344542,M,26-35,0,B,1,0,8534
1004482,P00344542,F,36-45,1,A,1,0,8087
1004482,P00300042,F,36-45,1,A,1,0,12712
1004852,P00086942,M,36-45,0,C,3,1,16304
1003834,P00312842,M,18-25,2,B,2,0,16456
1003836,P00010142,F,51-55,8,B,1,0,16288
1003836,P00279442,F,51-55,8,B,1,0,8585
1003842,P00207442,F,36-45,16,B,4+,0,12676
1004186,P00300042,M,26-35,7,B,1,1,16629
1004498,P00301542,M,51-55,7,C,1,1,12113
1004868,P00255842,M,36-45,17,C,1,1,20614
1004882,P00331842,M,46-50,11,B,2,1,16457
1003860,P00285242,M,46-50,17,C,0,0,10519
1003866,P00312842,M,46-50,14,C,3,1,8402
1003866,P00263442,M,46-50,14,C,3,1,12644
1003876,P00355642,M,26-35,0,C,3,0,8824
1004508,P00171042,M,26-35,20,A,2,0,16394
1004508,P00174842,M,26-35,20,A,2,0,10598
1004510,P00313942,M,46-50,7,A,4+,1,7843
1004510,P00002342,M,46-50,7,A,4+,1,8088
1004888,P00261542,F,55+,0,B,4+,0,20752
1004892,P00124642,M,26-35,12,A,1,0,12364
1003884,P00263542,M,18-25,4,A,1,1,16228
1003890,P00255842,M,18-25,4,C,3,0,20508
1004238,P00064142,M,36-45,16,B,3,0,12754
1004940,P00331842,F,51-55,11,B,1,0,16920
1004270,P00124642,M,46-50,7,C,1,1,16880
1004562,P00300042,M,36-45,10,A,1,1,12556
1004950,P00231242,M,26-35,16,A,1,1,12298
1004956,P00124642,M,36-45,15,B,1,1,12707
1004956,P00115842,M,36-45,15,B,1,1,20530
1003934,P00355642,M,26-35,0,B,2,0,8495
1003934,P00040942,M,26-35,0,B,2,0,12293
1004276,P00124642,F,46-50,0,C,4+,1,16819
1004578,P00298442,M,26-35,0,A,4+,0,16467
1004578,P00124642,M,26-35,0,A,4+,0,20728
1004578,P00302642,M,26-35,0,A,4+,0,16456
1004964,P00255842,M,36-45,0,A,1,1,16841
1004964,P00331842,M,36-45,0,A,1,1,16703
1004294,P00325242,M,0-17,10,C,0,0,20836
1004296,P00263442,M,55+,6,C,2,1,20916
1004306,P00246842,M,46-50,7,C,1,1,7970
1004306,P00261542,M,46-50,7,C,1,1,8643
1005010,P00246842,M,46-50,15,B,2,1,12872
1003978,P00255842,M,36-45,13,C,2,1,20773
1003386,P00325242,M,18-25,4,B,3,0,8295
1002638,P00149842,M,26-35,14,B,2,0,16559
1003014,P00250342,M,36-45,7,B,4+,1,16324
1003018,P00036442,M,36-45,0,B,0,0,16630
1003410,P00298442,M,36-45,1,B,3,1,16383
1003416,P00250342,M,26-35,12,B,4+,1,16560
1003416,P00285042,M,26-35,12,B,4+,1,12594
1003716,P00255842,M,18-25,12,B,3,1,20553
1002654,P00263442,F,36-45,9,C,0,1,20705
1003426,P00149842,M,26-35,20,B,1,0,20919
1003724,P00288642,M,36-45,6,B,4+,0,16246
1003730,P00288742,M,26-35,1,C,1,0,16717
1003450,P00001842,M,26-35,5,B,3,0,16158
1003462,P00302642,F,26-35,4,B,3,0,12846
1003778,P00036442,M,26-35,0,B,4+,1,12197
1003778,P00257442,M,26-35,0,B,4+,1,8499
1003792,P00250342,M,26-35,6,A,1,0,16441
1003476,P00124642,M,51-55,0,B,2,1,4243
1003760,P00327342,M,51-55,0,B,0,1,16210
1002752,P00046942,M,26-35,15,A,2,0,16932
1003108,P00124642,M,51-55,6,B,1,1,12668
1003108,P00288642,M,51-55,6,B,1,1,16866
1003118,P00298542,M,26-35,0,B,1,0,16153
1003118,P00302642,M,26-35,0,B,1,0,8615
1003762,P00040942,M,51-55,6,B,0,1,16631
1003768,P00263442,M,26-35,4,B,2,0,12426
1003768,P00361242,M,26-35,4,B,2,0,8190
1002778,P00036442,M,55+,13,B,3,0,20315
1002786,P00199642,M,26-35,4,A,2,0,16517
1002786,P00327342,M,26-35,4,A,2,0,20557
1003128,P00280342,M,18-25,2,B,3,0,16405
1003130,P00355642,M,26-35,7,C,1,0,12133
1003504,P00325242,M,18-25,7,B,1,0,12754
1002792,P00115842,M,18-25,4,C,1,0,12580
1002802,P00298442,M,36-45,20,B,2,0,12877
1003164,P00355642,M,18-25,12,B,2,0,12848
1003182,P00058742,M,26-35,12,A,2,1,8800
1003514,P00174842,M,18-25,12,C,1,0,10410
1003518,P00288642,F,18-25,7,A,2,0,12624
1003524,P00298442,F,26-35,0,C,4+,0,12669
1003526,P00312842,M,36-45,2,B,1,1,12267
1003526,P00010142,M,36-45,2,B,1,1,12229
1002370,P00246942,M,51-55,1,C,2,0,10360
1002380,P00002342,M,26-35,4,A,0,1,12606
1002820,P00093042,F,36-45,0,A,2,0,8215
1002826,P00331842,M,36-45,12,A,4+,1,12856
1003536,P00279442,M,18-25,4,C,0,0,16368
1003536,P00263442,M,18-25,4,C,0,0,16137
1003540,P00255842,M,18-25,17,B,2,1,20386
1003542,P00355642,M,26-35,15,C,1,0,16458
1003548,P00355642,M,46-50,7,C,1,1,12127
1002402,P00174842,M,46-50,17,B,4+,0,10279
1002402,P00288642,M,46-50,17,B,4+,0,16316
1002424,P00115842,M,26-35,17,C,3,0,12841
1002844,P00255842,M,26-35,20,C,3,1,20398
1002854,P00174842,F,18-25,4,B,1,0,7788
1003224,P00225442,F,26-35,14,A,3,1,16298
1003562,P00359142,F,26-35,6,B,4+,0,12245
1002446,P00331842,M,18-25,7,B,0,0,20299
1002452,P00312842,M,46-50,7,B,0,0,20462
1002452,P00124642,M,46-50,7,B,0,0,20493
1002860,P00255842,M,36-45,17,A,2,0,16798
1003252,P00263542,M,51-55,0,C,2,1,8205
1003272,P00040942,M,36-45,0,B,1,0,16639
1003590,P00284242,F,18-25,15,A,1,0,12252
1003590,P00263542,F,18-25,15,A,1,0,16522
1002496,P00298442,M,51-55,1,B,1,0,8484
1003610,P00203842,M,18-25,6,B,4+,0,4797
1003610,P00203142,M,18-25,6,B,4+,0,4216
1003618,P00331842,M,55+,17,A,4+,1,16297
1003618,P00052742,M,55+,17,A,4+,1,8084
1002508,P00355642,F,36-45,3,C,4+,1,20408
1002526,P00090542,M,55+,13,B,4+,1,16733
1002526,P00200342,M,55+,13,B,4+,1,20830
1002910,P00255842,M,0-17,19,C,0,0,12893
1002926,P00302642,F,18-25,2,B,1,0,8087
1003626,P00255842,M,26-35,17,B,3,0,20279
1003648,P00361242,M,18-25,4,B,1,0,8771
1002946,P00046942,M,36-45,16,A,0,1,16877
1003332,P00246942,M,26-35,7,B,2,1,7727
1003650,P00284942,M,26-35,0,A,2,0,4657
1002962,P00300942,M,36-45,3,A,2,0,8222
1002980,P00174842,M,46-50,7,C,4+,1,13086
1002986,P00031142,M,26-35,4,A,2,1,16797
1001836,P00255842,M,26-35,0,A,4+,0,12784
1000872,P00090542,M,51-55,1,B,3,1,16711
1001842,P00149842,M,18-25,4,B,1,0,16341
1001842,P00344542,M,18-25,4,B,1,0,12604
1001854,P00300042,M,26-35,0,C,2,0,12339
1001854,P00302642,M,26-35,0,C,2,0,12527
1000886,P00355642,F,55+,0,C,2,1,8831
1001200,P00265042,M,0-17,0,C,4+,0,4391
1001878,P00279442,M,0-17,10,C,2,0,16220
1001880,P00052742,M,36-45,0,B,3,1,8766
1000928,P00261542,F,55+,16,C,4+,1,20259
1001884,P00246942,M,46-50,20,B,1,1,10363
1001240,P00355642,F,18-25,14,B,3,1,16481
1001242,P00200342,F,36-45,0,A,0,1,20389
1001246,P00312842,M,18-25,4,A,2,0,4548
1001602,P00255842,F,26-35,7,C,2,1,20887
1000958,P00360542,M,36-45,2,C,3,0,16674
1000970,P00259942,M,26-35,0,B,4+,1,16312
1001264,P00046942,M,26-35,1,A,3,0,8618
1001902,P00047742,M,26-35,19,C,1,0,12151
1001912,P00339442,M,26-35,4,A,1,1,12763
1000984,P00344542,M,51-55,16,A,2,1,12219
1000996,P00298442,M,26-35,17,A,4+,1,16360
1000996,P00254942,M,26-35,17,A,4+,1,16713
1001284,P00339442,M,46-50,16,A,1,1,16223
1001284,P00199642,M,46-50,16,A,1,1,12228
1001284,P00298442,M,46-50,16,A,1,1,20562
1001284,P00302642,M,46-50,16,A,1,1,16461
1001284,P00207442,M,46-50,16,A,1,1,8555
1001284,P00301542,M,46-50,16,A,1,1,12612
1001284,P00355642,M,46-50,16,A,1,1,12125
1001626,P00309342,M,18-25,4,B,0,1,8075
1001930,P00288642,M,26-35,15,A,4+,0,12127
1001010,P00036442,M,26-35,0,A,1,0,12813
1001302,P00255842,M,18-25,4,C,2,0,16159
1001658,P00284942,F,36-45,6,B,2,0,16152
1001958,P00047742,F,26-35,1,B,3,0,12583
1001962,P00124642,F,18-25,1,B,0,1,12827
1001324,P00255842,M,36-45,16,B,3,0,20624
1001666,P00259942,M,26-35,14,B,3,0,12393
1001676,P00263442,M,18-25,4,B,4+,0,8523
1001678,P00325242,F,18-25,17,C,1,0,16797
1000678,P00288642,M,26-35,0,A,0,1,16268
1001050,P00255842,M,26-35,1,B,1,0,20610
1001060,P00361242,M,18-25,10,C,1,0,8857
1001680,P00298442,M,26-35,20,A,3,1,16681
1001680,P00157042,M,26-35,20,A,3,1,12318
1001680,P00312842,M,26-35,20,A,3,1,16643
1001680,P00231242,M,26-35,20,A,3,1,8623
1001692,P00174842,M,36-45,20,A,4+,1,12839
1000710,P00231242,M,26-35,20,A,4+,0,16795
1000710,P00359142,M,26-35,20,A,4+,0,8101
1000714,P00047742,M,18-25,4,B,2,0,16615
1001068,P00359142,F,18-25,4,B,2,0,8794
1001370,P00231242,M,36-45,2,C,2,1,12604
1001702,P00255842,M,18-25,10,C,2,0,20225
1001712,P00250342,M,26-35,0,B,4+,0,16272
1000724,P00036442,M,51-55,13,B,2,1,16405
1001088,P00124642,F,0-17,10,A,3,0,16299
1001088,P00255842,F,0-17,10,A,3,0,16787
1001094,P00255842,F,18-25,0,C,1,0,20550
1001112,P00074042,M,18-25,6,A,4+,0,8313
1000752,P00325242,F,26-35,3,A,3,0,4720
1001120,P00285242,M,18-25,4,A,0,1,10656
1001422,P00199642,M,36-45,17,B,3,0,16280
1000774,P00255842,M,18-25,4,A,4+,0,16394
1001124,P00255842,M,26-35,2,B,4+,1,16610
1001128,P00288642,M,26-35,1,A,2,0,12369
1001132,P00052742,M,18-25,12,A,1,1,16345
1001136,P00124642,F,36-45,7,C,3,0,16266
1001428,P00204142,F,46-50,11,C,2,1,16477
1001748,P00288642,M,51-55,1,A,1,1,12768
1000802,P00001842,M,26-35,16,B,1,0,16839
1001142,P00255842,M,18-25,1,B,1,0,20962
1001146,P00132442,F,18-25,16,B,2,1,8361
1001150,P00331842,F,26-35,20,A,1,0,12707
